fecha,pais,pais_code,socio,socio_code,exportaciones,importaciones
2015-09,Canadá,CA,Espana,ES,108187027.33081914,162280540.99622872
2015-10,Canadá,CA,Espana,ES,95336851.71714492,143005277.5757174
2015-11,Canadá,CA,Espana,ES,98256449.33275555,147384673.99913332
2015-12,Canadá,CA,Espana,ES,93933368.30419657,140900052.45629486
2016-01,Canadá,CA,Espana,ES,92789500.54432909,139184250.81649366
2016-02,Canadá,CA,Espana,ES,93578523.57339239,140367785.36008862
2016-03,Canadá,CA,Espana,ES,97525572.11222243,146288358.16833368
2016-04,Canadá,CA,Espana,ES,98447087.14365788,147670630.71548682
2016-05,Canadá,CA,Espana,ES,98001433.76305029,147002150.64457545
2016-06,Canadá,CA,Espana,ES,113858406.98703107,170787610.48054668
2016-07,Canadá,CA,Espana,ES,114242809.28728457,171364213.9309269
2016-08,Canadá,CA,Espana,ES,113229656.04506844,169844484.06760272
2016-09,Canadá,CA,Espana,ES,112305846.84120953,168458770.26181436
2016-10,Canadá,CA,Espana,ES,98214839.25069676,147322258.87604517
2016-11,Canadá,CA,Espana,ES,98724306.63394253,148086459.95091382
2016-12,Canadá,CA,Espana,ES,101870215.31505653,152805322.9725848
2017-01,Canadá,CA,Espana,ES,104522995.05891295,156784492.58836943
2017-02,Canadá,CA,Espana,ES,105196969.37094603,157795454.05641904
2017-03,Canadá,CA,Espana,ES,102522021.46681738,153783032.20022607
2017-04,Canadá,CA,Espana,ES,101797261.49942896,152695892.24914345
2017-05,Canadá,CA,Espana,ES,97513604.55815895,146270406.83723843
2017-06,Canadá,CA,Espana,ES,112886068.4272932,169329102.6409398
2017-07,Canadá,CA,Espana,ES,115199354.72749695,172799032.09124544
2017-08,Canadá,CA,Espana,ES,113283067.50066775,169924601.25100163
2017-09,Canadá,CA,Espana,ES,115220340.19602458,172830510.2940369
2017-10,Canadá,CA,Espana,ES,99091490.72297108,148637236.08445662
2017-11,Canadá,CA,Espana,ES,97923178.86154367,146884768.2923155
2017-12,Canadá,CA,Espana,ES,97075766.70695703,145613650.06043556
2018-01,Canadá,CA,Espana,ES,98902185.73830481,148353278.60745722
2018-02,Canadá,CA,Espana,ES,96610889.9795185,144916334.96927774
2018-03,Canadá,CA,Espana,ES,94083773.38653852,141125660.0798078
2018-04,Canadá,CA,Espana,ES,96017206.28336598,144025809.42504898
2018-05,Canadá,CA,Espana,ES,98702215.41609143,148053323.12413713
2018-06,Canadá,CA,Espana,ES,112547535.60510135,168821303.40765202
2018-07,Canadá,CA,Espana,ES,112332278.58405288,168498417.87607932
2018-08,Canadá,CA,Espana,ES,114521664.58358021,171782496.87537032
2018-09,Canadá,CA,Espana,ES,113408127.91121951,170112191.86682928
2018-10,Canadá,CA,Espana,ES,100435219.2835621,150652828.92534316
2018-11,Canadá,CA,Espana,ES,100010304.09193371,150015456.13790056
2018-12,Canadá,CA,Espana,ES,98181743.01876268,147272614.528144
2019-01,Canadá,CA,Espana,ES,100902841.13286614,151354261.69929922
2019-02,Canadá,CA,Espana,ES,102259035.47499323,153388553.2124898
2019-03,Canadá,CA,Espana,ES,101517721.46311788,152276582.19467682
2019-04,Canadá,CA,Espana,ES,101984598.10862912,152976897.16294366
2019-05,Canadá,CA,Espana,ES,101828485.41196264,152742728.11794394
2019-06,Canadá,CA,Espana,ES,117466281.18185736,176199421.77278602
2019-07,Canadá,CA,Espana,ES,120011086.74788189,180016630.1218228
2019-08,Canadá,CA,Espana,ES,119403781.3591403,179105672.03871045
2019-09,Canadá,CA,Espana,ES,120960892.68681721,181441339.0302258
2019-10,Canadá,CA,Espana,ES,105156547.0883641,157734820.63254616
2019-11,Canadá,CA,Espana,ES,104806449.8279797,157209674.74196953
2019-12,Canadá,CA,Espana,ES,104735883.42440802,157103825.13661203
2020-01,Canadá,CA,Espana,ES,107873177.03198735,161809765.54798105
2020-02,Canadá,CA,Espana,ES,108154504.46252388,162231756.69378585
2020-03,Canadá,CA,Espana,ES,101620922.5096222,152431383.76443332
2020-04,Canadá,CA,Espana,ES,102481580.57123668,153722370.85685503
2020-05,Canadá,CA,Espana,ES,102942851.38556698,154414277.07835048
2020-06,Canadá,CA,Espana,ES,118109688.74903509,177164533.12355268
2020-07,Canadá,CA,Espana,ES,116378563.83899744,174567845.7584962
2020-08,Canadá,CA,Espana,ES,115096555.1648177,172644832.7472266
2020-09,Canadá,CA,Espana,ES,115598226.4115352,173397339.61730283
2020-10,Canadá,CA,Espana,ES,100693460.47586735,151040190.71380103
2020-11,Canadá,CA,Espana,ES,101257875.18504705,151886812.77757058
2020-12,Canadá,CA,Espana,ES,100456621.00456327,150684931.5068449
2021-01,Canadá,CA,Espana,ES,103268779.58892569,154903169.38338858
2021-02,Canadá,CA,Espana,ES,104209408.80699764,156314113.21049652
2021-03,Canadá,CA,Espana,ES,106880737.94179156,160321106.9126874
2021-04,Canadá,CA,Espana,ES,106841530.6384783,160262295.95771748
2021-05,Canadá,CA,Espana,ES,108603603.31241128,162905404.96861696
2021-06,Canadá,CA,Espana,ES,125060630.3080452,187590945.4620678
2021-07,Canadá,CA,Espana,ES,124276613.70788087,186414920.56182134
2021-08,Canadá,CA,Espana,ES,124096788.13723297,186145182.2058495
2021-09,Canadá,CA,Espana,ES,123410871.61977144,185116307.4296572
2021-10,Canadá,CA,Espana,ES,110831101.31809807,166246651.97714713
2021-11,Canadá,CA,Espana,ES,111581316.46934031,167371974.7040105
2021-12,Canadá,CA,Espana,ES,110630443.21321544,165945664.81982318
2022-01,Canadá,CA,Espana,ES,114361161.21589662,171541741.82384494
2022-02,Canadá,CA,Espana,ES,113251330.12531604,169876995.1879741
2022-03,Canadá,CA,Espana,ES,117087746.20114192,175631619.3017129
2022-04,Canadá,CA,Espana,ES,119637822.51452465,179456733.77178702
2022-05,Canadá,CA,Espana,ES,120201286.9789017,180301930.46835256
2022-06,Canadá,CA,Espana,ES,138757373.26931223,208136059.90396842
2022-07,Canadá,CA,Espana,ES,142515454.68012303,213773182.0201846
2022-08,Canadá,CA,Espana,ES,143625426.92562568,215438140.38843858
2022-09,Canadá,CA,Espana,ES,142443169.80577567,213664754.70866358
2022-10,Canadá,CA,Espana,ES,121191135.73407501,181786703.60111254
2022-11,Canadá,CA,Espana,ES,119149462.9431883,178724194.41478246
2022-12,Canadá,CA,Espana,ES,113594589.8506715,170391884.77600726
2023-01,Canadá,CA,Espana,ES,115148279.5800221,172722419.37003314
2023-02,Canadá,CA,Espana,ES,115743955.85062549,173615933.77593824
2023-03,Canadá,CA,Espana,ES,113775772.68589903,170663659.02884856
2023-04,Canadá,CA,Espana,ES,112676479.5360742,169014719.30411133
2023-05,Canadá,CA,Espana,ES,113476933.23429681,170215399.85144523
2023-06,Canadá,CA,Espana,ES,132972992.2917669,199459488.43765038
2023-07,Canadá,CA,Espana,ES,131120732.06089596,196681098.091344
2023-08,Canadá,CA,Espana,ES,130355414.40700698,195533121.6105105
2023-09,Canadá,CA,Espana,ES,132570080.99126099,198855121.48689154
2023-10,Canadá,CA,Espana,ES,115145748.34792092,172718622.5218814
2023-11,Canadá,CA,Espana,ES,112400308.58993468,168600462.88490203
2023-12,Canadá,CA,Espana,ES,113739082.5446393,170608623.81695896
2024-01,Canadá,CA,Espana,ES,116191647.87095892,174287471.8064384
2024-02,Canadá,CA,Espana,ES,116722739.355177,175084109.03276548
2024-03,Canadá,CA,Espana,ES,115441683.27555591,173162524.91333386
2024-04,Canadá,CA,Espana,ES,115955021.14474028,173932531.71711043
2024-05,Canadá,CA,Espana,ES,115023127.64491968,172534691.4673795
2024-06,Canadá,CA,Espana,ES,132544619.40032883,198816929.10049325
2024-07,Canadá,CA,Espana,ES,131488142.23470087,197232213.35205132
2024-08,Canadá,CA,Espana,ES,129906217.43661149,194859326.15491724
2024-09,Canadá,CA,Espana,ES,130015105.88369668,195022658.825545
2024-10,Canadá,CA,Espana,ES,113386904.5375081,170080356.80626214
2024-11,Canadá,CA,Espana,ES,114438482.10335897,171657723.15503845
2024-12,Canadá,CA,Espana,ES,113978833.46016271,170968250.19024408
2025-01,Canadá,CA,Espana,ES,116302357.6643138,174453536.4964707
2025-02,Canadá,CA,Espana,ES,116383038.9625795,174574558.44386923
2025-03,Canadá,CA,Espana,ES,111697214.62742433,167545821.94113648
2025-04,Canadá,CA,Espana,ES,110396013.85469975,165594020.7820496
2025-05,Canadá,CA,Espana,ES,110784776.22388534,166177164.335828
2025-06,Canadá,CA,Espana,ES,126530242.11830465,189795363.177457
2025-07,Canadá,CA,Espana,ES,124724665.35902853,187086998.0385428
2025-08,Canadá,CA,Espana,ES,124141448.8902626,186212173.3353939
2025-09,Canadá,CA,Espana,ES,122844318.45027167,184266477.67540753
2025-10,Canadá,CA,Espana,ES,106468400.42801152,159702600.64201728
2025-11,Canadá,CA,Espana,ES,106678483.36020811,160017725.04031217
2025-12,Canadá,CA,Espana,ES,107205442.73786429,160808164.1067964
2026-01,Canadá,CA,Espana,ES,109235557.20439413,163853335.8065912
2026-02,Canadá,CA,Espana,ES,,
2013-01,Canadá,CA,Francia,FR,252733252.68845695,404373204.3015311
2013-02,Canadá,CA,Francia,FR,247329460.15398735,395727136.2463797
2013-03,Canadá,CA,Francia,FR,250905769.82908303,401449231.7265328
2013-04,Canadá,CA,Francia,FR,251238245.63922283,401981193.02275646
2013-05,Canadá,CA,Francia,FR,251432594.35007417,402292150.96011865
2013-06,Canadá,CA,Francia,FR,281950854.74014556,451121367.58423275
2013-07,Canadá,CA,Francia,FR,281473110.0064922,450356976.0103874
2013-08,Canadá,CA,Francia,FR,276707768.1604439,442732429.0567101
2013-09,Canadá,CA,Francia,FR,277436008.78145283,443897614.05032444
2013-10,Canadá,CA,Francia,FR,235943898.6959491,377510237.9135185
2013-11,Canadá,CA,Francia,FR,235658497.1720965,377053595.4753543
2013-12,Canadá,CA,Francia,FR,228622117.36087775,365795387.77740437
2014-01,Canadá,CA,Francia,FR,229548080.3978183,367276928.63650924
2014-02,Canadá,CA,Francia,FR,226361509.26812357,362178414.8289977
2014-03,Canadá,CA,Francia,FR,222551008.38094115,356081613.4095058
2014-04,Canadá,CA,Francia,FR,225056840.57522333,360090944.9203573
2014-05,Canadá,CA,Francia,FR,228530113.42100894,365648181.4736143
2014-06,Canadá,CA,Francia,FR,266788993.79203397,426862390.0672543
2014-07,Canadá,CA,Francia,FR,270537337.62022513,432859740.19236016
2014-08,Canadá,CA,Francia,FR,270089132.2777932,432142611.64446914
2014-09,Canadá,CA,Francia,FR,276770982.08471996,442833571.33555186
2014-10,Canadá,CA,Francia,FR,240370399.8254528,384592639.7207244
2014-11,Canadá,CA,Francia,FR,241692840.23277968,386708544.37244743
2014-12,Canadá,CA,Francia,FR,240342743.82644945,384548390.12231904
2015-01,Canadá,CA,Francia,FR,249313116.92277142,398900987.07643425
2015-02,Canadá,CA,Francia,FR,246504912.49075606,394407859.9852097
2015-03,Canadá,CA,Francia,FR,256213169.35690495,409941070.97104794
2015-04,Canadá,CA,Francia,FR,262902898.69224584,420644637.90759337
2015-05,Canadá,CA,Francia,FR,257968461.5129482,412749538.4207171
2015-06,Canadá,CA,Francia,FR,290532670.57105064,464852272.91368103
2015-07,Canadá,CA,Francia,FR,284975050.25349665,455960080.40559465
2015-08,Canadá,CA,Francia,FR,274979992.5826079,439967988.1321727
2015-09,Canadá,CA,Francia,FR,270467568.3270479,432748109.3232766
2015-10,Canadá,CA,Francia,FR,238342129.29286233,381347406.8685797
2015-11,Canadá,CA,Francia,FR,245641123.33188888,393025797.3310222
2015-12,Canadá,CA,Francia,FR,234833420.76049143,375733473.21678627
2016-01,Canadá,CA,Francia,FR,231973751.36082277,371158002.17731637
2016-02,Canadá,CA,Francia,FR,233946308.93348104,374314094.29356956
2016-03,Canadá,CA,Francia,FR,243813930.28055614,390102288.44888973
2016-04,Canadá,CA,Francia,FR,246117717.85914475,393788348.5746315
2016-05,Canadá,CA,Francia,FR,245003584.40762576,392005735.05220115
2016-06,Canadá,CA,Francia,FR,284646017.4675778,455433627.9481243
2016-07,Canadá,CA,Francia,FR,285607023.21821153,456971237.1491383
2016-08,Canadá,CA,Francia,FR,283074140.11267126,452918624.1802738
2016-09,Canadá,CA,Francia,FR,280764617.10302395,449223387.3648381
2016-10,Canadá,CA,Francia,FR,245537098.12674198,392859357.00278705
2016-11,Canadá,CA,Francia,FR,246810766.5848564,394897226.5357701
2016-12,Canadá,CA,Francia,FR,254675538.28764138,407480861.26022613
2017-01,Canadá,CA,Francia,FR,261307487.64728242,418091980.2356518
2017-02,Canadá,CA,Francia,FR,262992423.4273651,420787877.48378414
2017-03,Canadá,CA,Francia,FR,256305053.66704348,410088085.8672695
2017-04,Canadá,CA,Francia,FR,254493153.74857244,407189045.99771583
2017-05,Canadá,CA,Francia,FR,243784011.3953974,390054418.2326358
2017-06,Canadá,CA,Francia,FR,282215171.068233,451544273.7091728
2017-07,Canadá,CA,Francia,FR,287998386.8187424,460797418.9099878
2017-08,Canadá,CA,Francia,FR,283207668.7516694,453132270.002671
2017-09,Canadá,CA,Francia,FR,288050850.4900615,460881360.7840983
2017-10,Canadá,CA,Francia,FR,247728726.8074277,396365962.8918843
2017-11,Canadá,CA,Francia,FR,244807947.1538592,391692715.4461747
2017-12,Canadá,CA,Francia,FR,242689416.7673926,388303066.8278281
2018-01,Canadá,CA,Francia,FR,247255464.34576204,395608742.95321923
2018-02,Canadá,CA,Francia,FR,241527224.94879624,386443559.918074
2018-03,Canadá,CA,Francia,FR,235209433.4663463,376335093.5461541
2018-04,Canadá,CA,Francia,FR,240043015.70841494,384068825.1334639
2018-05,Canadá,CA,Francia,FR,246755538.54022855,394808861.6643657
2018-06,Canadá,CA,Francia,FR,281368839.01275337,450190142.4204054
2018-07,Canadá,CA,Francia,FR,280830696.4601322,449329114.3362115
2018-08,Canadá,CA,Francia,FR,286304161.4589505,458086658.33432084
2018-09,Canadá,CA,Francia,FR,283520319.77804875,453632511.64487803
2018-10,Canadá,CA,Francia,FR,251088048.20890525,401740877.1342484
2018-11,Canadá,CA,Francia,FR,250025760.2298343,400041216.36773485
2018-12,Canadá,CA,Francia,FR,245454357.54690668,392726972.0750507
2019-01,Canadá,CA,Francia,FR,252257102.83216536,403611364.5314646
2019-02,Canadá,CA,Francia,FR,255647588.68748307,409036141.8999729
2019-03,Canadá,CA,Francia,FR,253794303.6577947,406070885.85247153
2019-04,Canadá,CA,Francia,FR,254961495.2715728,407938392.4345165
2019-05,Canadá,CA,Francia,FR,254571213.5299066,407313941.6478506
2019-06,Canadá,CA,Francia,FR,293665702.9546434,469865124.72742945
2019-07,Canadá,CA,Francia,FR,300027716.8697047,480044346.99152756
2019-08,Canadá,CA,Francia,FR,298509453.3978508,477615125.4365612
2019-09,Canadá,CA,Francia,FR,302402231.71704304,483843570.74726886
2019-10,Canadá,CA,Francia,FR,262891367.72091025,420626188.3534564
2019-11,Canadá,CA,Francia,FR,262016124.56994927,419225799.3119188
2019-12,Canadá,CA,Francia,FR,261839708.56102008,418943533.6976321
2020-01,Canadá,CA,Francia,FR,269682942.57996845,431492708.1279494
2020-02,Canadá,CA,Francia,FR,270386261.1563097,432618017.8500955
2020-03,Canadá,CA,Francia,FR,254052306.27405554,406483690.0384888
2020-04,Canadá,CA,Francia,FR,256203951.42809176,409926322.28494674
2020-05,Canadá,CA,Francia,FR,257357128.46391746,411771405.5422679
2020-06,Canadá,CA,Francia,FR,295274221.8725878,472438754.99614036
2020-07,Canadá,CA,Francia,FR,290946409.59749365,465514255.35598975
2020-08,Canadá,CA,Francia,FR,287741387.9120443,460386220.6592708
2020-09,Canadá,CA,Francia,FR,288995566.02883804,462392905.6461408
2020-10,Canadá,CA,Francia,FR,251733651.1896684,402773841.9034694
2020-11,Canadá,CA,Francia,FR,253144687.96261764,405031500.7401882
2020-12,Canadá,CA,Francia,FR,251141552.5114082,401826484.0182531
2021-01,Canadá,CA,Francia,FR,258171948.97231427,413075118.35570276
2021-02,Canadá,CA,Francia,FR,260523522.01749417,416837635.22799057
2021-03,Canadá,CA,Francia,FR,267201844.85447896,427522951.76716626
2021-04,Canadá,CA,Francia,FR,267103826.5961958,427366122.5539132
2021-05,Canadá,CA,Francia,FR,271509008.2810283,434414413.2496451
2021-06,Canadá,CA,Francia,FR,312651575.77011305,500242521.2321807
2021-07,Canadá,CA,Francia,FR,310691534.26970226,497106454.8315234
2021-08,Canadá,CA,Francia,FR,310241970.3430825,496387152.54893184
2021-09,Canadá,CA,Francia,FR,308527179.04942864,493643486.4790857
2021-10,Canadá,CA,Francia,FR,277077753.29524523,443324405.2723923
2021-11,Canadá,CA,Francia,FR,278953291.1733508,446325265.87736124
2021-12,Canadá,CA,Francia,FR,276576108.0330386,442521772.85286176
2022-01,Canadá,CA,Francia,FR,285902903.0397416,457444644.8635865
2022-02,Canadá,CA,Francia,FR,283128325.3132902,453005320.50126415
2022-03,Canadá,CA,Francia,FR,292719365.5028549,468350984.8045677
2022-04,Canadá,CA,Francia,FR,299094556.2863117,478551290.0580986
2022-05,Canadá,CA,Francia,FR,300503217.4472543,480805147.9156068
2022-06,Canadá,CA,Francia,FR,346893433.17328066,555029493.0772489
2022-07,Canadá,CA,Francia,FR,356288636.70030767,570061818.7204921
2022-08,Canadá,CA,Francia,FR,359063567.3140643,574501707.7025027
2022-09,Canadá,CA,Francia,FR,356107924.5144393,569772679.2231027
2022-10,Canadá,CA,Francia,FR,302977839.3351876,484764542.93630004
2022-11,Canadá,CA,Francia,FR,297873657.3579708,476597851.7727532
2022-12,Canadá,CA,Francia,FR,283986474.6266788,454378359.402686
2023-01,Canadá,CA,Francia,FR,287870698.95005524,460593118.3200884
2023-02,Canadá,CA,Francia,FR,289359889.6265637,462975823.40250194
2023-03,Canadá,CA,Francia,FR,284439431.7147476,455103090.74359614
2023-04,Canadá,CA,Francia,FR,281691198.8401856,450705918.1442968
2023-05,Canadá,CA,Francia,FR,283692333.08574206,453907732.93718725
2023-06,Canadá,CA,Francia,FR,332432480.72941726,531891969.1670676
2023-07,Canadá,CA,Francia,FR,327801830.15224,524482928.24358386
2023-08,Canadá,CA,Francia,FR,325888536.0175175,521421657.6280279
2023-09,Canadá,CA,Francia,FR,331425202.4781525,530280323.96504396
2023-10,Canadá,CA,Francia,FR,287864370.86980236,460582993.3916837
2023-11,Canadá,CA,Francia,FR,281000771.4748367,449601234.3597387
2023-12,Canadá,CA,Francia,FR,284347706.3615983,454956330.1785572
2024-01,Canadá,CA,Francia,FR,290479119.6773973,464766591.4838357
2024-02,Canadá,CA,Francia,FR,291806848.3879425,466890957.420708
2024-03,Canadá,CA,Francia,FR,288604208.18888974,461766733.10222363
2024-04,Canadá,CA,Francia,FR,289887552.8618507,463820084.57896113
2024-05,Canadá,CA,Francia,FR,287557819.1122992,460092510.5796787
2024-06,Canadá,CA,Francia,FR,331361548.50082207,530178477.6013152
2024-07,Canadá,CA,Francia,FR,328720355.5867522,525952568.93880343
2024-08,Canadá,CA,Francia,FR,324765543.5915287,519624869.7464459
2024-09,Canadá,CA,Francia,FR,325037764.7092417,520060423.53478664
2024-10,Canadá,CA,Francia,FR,283467261.34377027,453547618.1500324
2024-11,Canadá,CA,Francia,FR,286096205.2583974,457753928.4134359
2024-12,Canadá,CA,Francia,FR,284947083.6504068,455915333.84065086
2025-01,Canadá,CA,Francia,FR,290755894.1607845,465209430.6572552
2025-02,Canadá,CA,Francia,FR,290957597.4064487,465532155.850318
2025-03,Canadá,CA,Francia,FR,279243036.56856084,446788858.5096973
2025-04,Canadá,CA,Francia,FR,275990034.6367494,441584055.418799
2025-05,Canadá,CA,Francia,FR,276961940.55971336,443139104.89554137
2025-06,Canadá,CA,Francia,FR,316325605.29576164,506120968.4732187
2025-07,Canadá,CA,Francia,FR,311811663.3975714,498898661.4361142
2025-08,Canadá,CA,Francia,FR,310353622.2256565,496565795.5610505
2025-09,Canadá,CA,Francia,FR,307110796.1256792,491377273.8010867
2025-10,Canadá,CA,Francia,FR,266171001.0700288,425873601.7120461
2025-11,Canadá,CA,Francia,FR,266696208.4005203,426713933.44083244
2025-12,Canadá,CA,Francia,FR,268013606.84466073,428821770.95145714
2026-01,Canadá,CA,Francia,FR,273088893.0109854,436942228.8175765
2026-02,Canadá,CA,Francia,FR,,
2013-01,Canadá,CA,Reino Unido,GB,909839709.678445,606559806.4522966
2013-02,Canadá,CA,Reino Unido,GB,890386056.5543543,593590704.3695695
2013-03,Canadá,CA,Reino Unido,GB,903260771.3846989,602173847.5897992
2013-04,Canadá,CA,Reino Unido,GB,904457684.301202,602971789.5341347
2013-05,Canadá,CA,Reino Unido,GB,905157339.660267,603438226.4401779
2013-06,Canadá,CA,Reino Unido,GB,1015023077.0645238,676682051.3763492
2013-07,Canadá,CA,Reino Unido,GB,1013303196.0233718,675535464.0155813
2013-08,Canadá,CA,Reino Unido,GB,996147965.3775979,664098643.5850652
2013-09,Canadá,CA,Reino Unido,GB,998769631.6132301,665846421.0754868
